Store Number,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore,prediction,Store,Report Date,Name,Store Status,Address,State,Zip Code,longitude,latitude,City
5526,5,2367,284935.44,2,1,1,211,0,5526,2022-11-01,RANDALL'S STOP N SHOP,A,320 5TH ST,IA,50643,-92.45494,42.406565,HUDSON
2517,5,3503,699042.61,2,1,1,211,3,2517,2022-11-01,HY-VEE FOOD STORE #1 / NEWTON,A,1501 FIRST AVENUE EAST,IA,50208,-93.03411,41.699159,NEWTON
5235,3,661,54005.18,1,2,3,123,0,5235,2022-11-01,KUM & GO #540 / WAUKEE,A,3105 GRAND PRAIRIE PARKWAY,IA,50263,-93.85358,41.574209,WAUKEE
2558,5,3977,693092.55,2,1,1,211,3,2558,2022-11-01,HY-VEE FOOD STORE / MOUNT PLEASANT,A,1700 E WASHINGTON,IA,52641,-91.52888,40.962331,MOUNT PLEASANT
6080,10,353,14181.18,3,3,4,334,0,6080,2022-11-01,CHEEMA GAS AND LIQUORS / NEW SHARON,I,202 S MAIN ST,IA,50207,-92.651525,41.468586,NEW SHARON
3749,0,1236,198878.48,1,1,1,111,0,3749,2022-11-01,WAL-MART 1526 / STORM LAKE,A,1831 LAKE AVE NW,IA,50588,-95.200739,42.663904,STORM LAKE
4853,11,795,47314.36,3,2,3,323,0,4853,2022-11-01,KUM & GO #62 / JOHNSTON,A,6130 NW 86TH ST,IA,50131,-93.736532,41.671801,JOHNSTON
6103,5,319,49384.96,2,3,3,233,0,6103,2022-11-01,BREW OIL #50 / HARTLEY,A,361 3RD ST NW,IA,51346,-95.482442,43.184882,HARTLEY
6328,41,150,23871.84,4,4,4,444,0,6328,2022-11-01,BEST DEALS / RAYMOND,I,101 COMMERCIAL STREET,IA,50667,-92.219401,42.466286,RAYMOND
4162,0,1306,246859.22,1,1,1,111,0,4162,2022-11-01,FAREWAY STORES #963 / CEDAR RAPIDS,A,4220  16TH AVE SW,IA,52404,-91.726727,41.963791,CEDAR RAPIDS
6020,0,899,130796.95,1,2,2,122,0,6020,2022-11-01,I TOWNER STOP / INDIANOLA,A,403 W 2ND AVE,IA,50125,-93.565855,41.358365,INDIANOLA
3886,3,1530,251243.89,1,1,1,111,0,3886,2022-11-01,WAL-MART 0646 / ANAMOSA,A,101  115 ST,IA,52205,-91.264951,42.10167,ANAMOSA
6105,14,265,18455.32,4,3,4,434,0,6105,2022-11-01,BREW OIL #42,A,210 W MAIN ST,IA,50583,-94.986598,42.421866,SAC CITY
6186,7,1806,206388.68,3,1,1,311,0,6186,2022-11-01,SAVE MORE SUPER MARKET / DAVENPORT,A,"6723 NORTHWEST BOULEVARD, UNIT 2",IA,52806,-90.609747,41.589369,DAVENPORT
4710,21,145,21767.27,4,4,4,444,0,4710,2022-11-01,WALGREENS #09708 / DUBUQUE,A,55 JOHN F KENNEDY RD,IA,52002,-90.71557,42.493304,DUBUQUE
6095,3,1158,138296.61,1,2,2,122,0,6095,2022-11-01,LIQUOR TOBACCO OUTLET / FORT DODGE,A,902 1ST AVE N,IA,50501,-94.186138,42.506332,FORT DODGE
4152,6,4500,206509.71,3,1,1,311,3,4152,2022-11-01,FOOD LAND SUPER MARKETS,A,407 W HURON,IA,51555,-95.899264,41.557401,MISSOURI VALLEY
4718,11,137,27570.0,3,4,4,344,0,4718,2022-11-01,WALGREENS #06623 / WEST DES MOINES,A,1660 22ND ST,IA,50266,-93.736119,41.597591,WEST DES MOINES
5946,5,820,115351.42,2,2,2,222,0,5946,2022-11-01,TOBACCO OUTLET PLUS #530 / AMES,A,204 S DUFF AVE,IA,50010,-93.610357,42.021383,AMES
6286,0,394,54312.52,1,3,3,133,0,6286,2022-11-01,GM FOOD MART / MUSCATINE,A,1814 E AVENUE,IA,52761,-91.002146,41.475193,MUSCATINE
6275,5,1313,138549.9,2,1,2,212,0,6275,2022-11-01,LOCAL CRAFT CELLAR / CEDAR RAPIDS,A,"7085 C AVENUE NORTHEAST, UNIT A1",IA,52402,-91.638569,42.048851,CEDAR RAPIDS
5784,5,263,26249.86,2,3,4,234,0,5784,2022-11-01,CASEY'S GENERAL STORE #2023 / FT MADISON,A,1208 AVE H,IA,52627,-91.319538,40.630103,FORT MADISON
5540,6,375,43019.39,3,3,3,333,0,5540,2022-11-01,CASEY'S GENERAL STORE #2447 / SERGEANT BLUFF,A,111 GAUL DR,IA,51054,-96.352258,42.398573,SERGEANT BLUFF
10005,6,892,76687.45,3,2,2,322,0,10005,2022-11-01,THE CROWN LIQUOR / IOWA CITY,A,324 EAST WASHINGTON STREET,IA,52240,-91.530922,41.660063,IOWA CITY
6260,189,8,526.66,4,4,4,444,1,6260,2022-11-01,SUPERQUICK LIQUOR VINE / WEST DES MOINES,A,2704 VINE STREET,IA,50265,-93.741511,41.580206,WEST DES MOINES
2656,3,1675,153674.01,1,1,1,111,0,2656,2022-11-01,HY-VEE FOOD STORE / CORNING,A,300  10TH ST,IA,50841,-94.732594,40.991872,CORNING
5108,0,1084,127484.02,1,2,2,122,0,5108,2022-11-01,TOBACCO 4 LESS / STATE ST,A,1032 STATE ST,IA,52722,-90.518085,41.525233,BETTENDORF
5767,17,133,16383.7,4,4,4,444,0,5767,2022-11-01,CASEY'S GENERAL STORE #1678 / OTTUMWA,A,346 RICHMOND AVE,IA,52501,-92.428313,41.006117,OTTUMWA
5655,5,1390,196958.67,2,1,1,211,0,5655,2022-11-01,ONE STOP SHOP #3 / ALGONA,A,220 S PHILLIPS ST,IA,50511,-94.226879,43.067162,ALGONA
4522,4,950,65676.21,2,2,2,222,0,4522,2022-11-01,CASEY'S GENERAL STORE #2523 / MONROE,A,201 RALPH ST,IA,50170,-93.099657,41.509806,MONROE
5358,4,560,56329.51,2,3,3,233,0,5358,2022-11-01,KUM & GO #1056/ BEVINGTON,A,101 E IA HWY 92,IA,50033,-93.790419,41.360431,BEVINGTON
4463,5,1322,105948.29,2,1,2,212,0,4463,2022-11-01,CASEY'S GENERAL STORE #3031 / GARNER,A,145 US HWY 18 W,IA,50438,-93.603007,43.105833,GARNER
6009,3,183,28525.62,1,4,4,144,0,6009,2022-11-01,CASEY'S GENERAL STORE #1081 / FONTANELLE,A,304 WASHINGTON ST,IA,50846,-94.563621,41.289592,FONTANELLE
4338,174,29,9395.7,4,4,4,444,1,4338,2022-11-01,RANDHAWA'S TRAVEL CENTER,I,1659D MARSHALLTOWN BLVD,IA,50162,-93.099878,41.954019,MELBOURNE
5753,6,192,22519.98,3,4,4,344,0,5753,2022-11-01,CASEY'S GENERAL STORE #2639 / MAYNARD,A,525 MAIN ST W,IA,50655,-91.883533,42.773818,MAYNARD
5900,6,1407,150925.88,3,1,2,312,0,5900,2022-11-01,NEW STAR FLETCHER / WATERLOO,A,315 FLETCHER AVE,IA,50701,-92.367142,42.489119,WATERLOO
3829,4,1575,115250.99,2,1,2,212,0,3829,2022-11-01,GARY'S FOODS / MT VERNON,A,715  1ST AVE S,IA,52314,-91.422471,41.91672,MOUNT VERNON
5844,3,517,60298.65,1,3,2,132,0,5844,2022-11-01,CASEY'S GENERAL STORE #3826 - ADEL,A,1738 NILE KINNICK S.,IA,50003,-94.013373,41.602331,ADEL
4857,3,618,20605.1,1,2,4,124,0,4857,2022-11-01,WESTLAND FAST BREAK,A,1108 W AGENCY RD,IA,52655,-91.169516,40.811817,WEST BURLINGTON
5126,95,1199,182693.19,4,2,1,421,2,5126,2022-11-01,PRICE CHOPPER  /  MERLE HAY #1315,I,4343 MERLE HAY RD,IA,50310,-93.697648,41.637368,DES MOINES
5335,5,1179,161923.88,2,2,1,221,0,5335,2022-11-01,EXPO LIQUOR,A,1810 STATE STREET,IA,52722,-90.506775,41.525308,BETTENDORF
5548,7,306,34031.81,3,3,3,333,0,5548,2022-11-01,CASEY'S GENERAL STORE #2628 / LAKE CITY,A,1001 W MAIN ST,IA,51449,-94.744317,42.267261,LAKE CITY
4233,6,938,106349.16,3,2,2,322,0,4233,2022-11-01,FAREWAY STORES #815 / CRESCO,A,112 S ELM ST,IA,52136,-92.116902,43.371089,CRESCO
5319,42,864,106437.73,4,2,2,422,0,5319,2022-11-01,WEST SIDE GROCERY,I,1802 W 7TH ST,IA,52802,-90.60134,41.526774,DAVENPORT
5994,6,470,116157.24,3,3,2,332,0,5994,2022-11-01,HAWKEYE SMOKE AND LIQUOR / IOWA CITY,A,108 E. COLLEGE ST,IA,52240,-91.533522,41.658979,IOWA CITY
5171,48,100,34191.12,4,4,3,443,2,5171,2022-11-01,GARY'S LIQUOR & WINE LTD,A,"110, E JEFFERSON ST",IA,52036,-91.344498,42.473759,DELAWARE
6123,0,192,15288.1,1,4,4,144,0,6123,2022-11-01,PRESTON COUNTRY STORE,A,21 E WHITE ST,IA,52069,-90.393594,42.052542,PRESTON
3719,6,1490,242352.68,3,1,1,311,0,3719,2022-11-01,WAL-MART 0581 / MARSHALLTOWN,A,2802 S CENTER ST,IA,50158,-92.912317,42.012065,MARSHALLTOWN
2539,0,3859,600661.33,1,1,1,111,3,2539,2022-11-01,HY-VEE FOOD STORE / IOWA FALLS,A,640 S. OAK,IA,50126,-93.262361,42.508569,IOWA FALLS
3842,5,2364,355263.99,2,1,1,211,0,3842,2022-11-01,BANCROFT LIQUOR STORE,A,107 NORTH PORTLAND STREET,IA,50517,-94.218,43.29356,BANCROFT
6060,7,1477,92347.22,3,1,2,312,0,6060,2022-11-01,A TO Z LIQUOR / CHEROKEE,A,114 S 2ND ST,IA,51012,-95.55132,42.749013,CHEROKEE
5389,13,140,21263.9,4,4,4,444,0,5389,2022-11-01,CASEY'S GENERAL STORE # 2511/ CRESCO,A,601 2ND AVE. S.W.,IA,52136,-92.125702,43.371147,CRESCO
4798,227,18,3492.78,4,4,4,444,1,4798,2022-11-01,WALGREENS #05721 / DES MOINES,A,3140 SE 14TH ST,IA,50320,-93.596913,41.556042,DES MOINES
2548,5,6026,1470281.7,2,1,1,211,3,2548,2022-11-01,HY-VEE FOOD STORE / ALTOONA,A,100 8TH STREET SW,IA,50009,-93.465301,41.644041,ALTOONA
5061,0,670,96982.06,1,2,2,122,0,5061,2022-11-01,CASEY'S GENERAL STORE #3382 / CEDAR,A,"560, 33RD AVE SW",IA,52404,-91.675611,41.943129,CEDAR RAPIDS
5371,5,636,102175.67,2,2,2,222,0,5371,2022-11-01,STATE FOOD MART,A,3715 STATE ST.,IA,52722,-90.482018,41.528972,BETTENDORF
2527,0,5125,983558.03,1,1,1,111,3,2527,2022-11-01,HY-VEE FOOD STORE #5 / DES MOINES,A,1107 SE ARMY POST RD,IA,50315,-93.602514,41.526291,DES MOINES
4284,0,514,114270.79,1,3,2,132,0,4284,2022-11-01,FAREWAY STORES #559 / IOWA FALLS,A,500 IOWA ST,IA,50126,-93.263746,42.522324,IOWA FALLS
5296,31,123,22909.14,4,4,4,444,0,5296,2022-11-01,YESWAY STORE # 10021/ WEBSTER CITY,A,1102 2ND ST,IA,50595,-93.831461,42.469524,WEBSTER CITY
4443,3,599,114462.75,1,2,2,122,0,4443,2022-11-01,PALO MINI MART,A,1204 1ST ST,IA,52324,-91.795808,42.070316,PALO
3782,3,877,102682.85,1,2,2,122,0,3782,2022-11-01,BENDER FOODS / GUTTENBERG,A,619 S HWY 52,IA,52052,-91.100489,42.77964,GUTTENBERG
3045,5,907,113841.53,2,2,2,222,0,3045,2022-11-01,BRITT FOOD CENTER,A,8 2ND ST NW,IA,50423,-93.802597,43.098694,BRITT
4543,3,450,47543.73,1,3,3,133,0,4543,2022-11-01,CASEY'S GENERAL STORE #2924 / MARION,A,1100 EAGLE VIEW DR,IA,52302,-91.553462,42.037621,MARION
4734,53,164,35960.49,4,4,3,443,2,4734,2022-11-01,WALGREENS #04973 / URBANDALE,A,7000 DOUGLAS AVE,IA,50322,-93.712848,41.629407,URBANDALE
6230,7,61,18841.74,3,4,4,344,0,6230,2022-11-01,BREW #1 WEST LAKE GENERAL STORE / STORM LAKE,A,6087 IOWA 110,IA,50588,-95.239509,42.634202,STORM LAKE
4455,49,223,17408.05,4,4,4,444,2,4455,2022-11-01,KUM & GO #1959 / ELDORA,A,2359 EDGINGTON AVE,IA,50627,-93.113808,42.360613,ELDORA
5260,216,65,8449.78,4,4,4,444,1,5260,2022-11-01,GM FOOD MART,I,"2881, HIGHWAY 61",IA,52761,-91.097752,41.387459,MUSCATINE
2848,33,16,2237.88,4,4,4,444,0,2848,2022-11-01,CVS PHARMACY #10114 / ANKENY,A,104 E FIRST ST,IA,50023,,,ANKENY
2518,3,2781,489935.53,1,1,1,111,0,2518,2022-11-01,HY-VEE WINE AND SPIRITS / RED OAK,A,1607 NORTH BROADWAY,IA,51566,-95.232783,41.019275,RED OAK
5462,0,826,120698.92,1,2,2,122,0,5462,2022-11-01,7STAR LIQUOR & TOBACCO OUTLET,A,502 E AVE NW,IA,52405,-91.680323,41.977958,CEDAR RAPIDS
5847,0,748,108086.77,1,2,2,122,0,5847,2022-11-01,MOTI'S FOOD,A,1717 WEST 3RD STREET,IA,52802,-90.601883,41.522305,DAVENPORT
4790,17,417,15613.34,4,3,4,434,0,4790,2022-11-01,MEDIAPOLIS FAST BREAK,A,"109, WAPELLO ST",IA,52405,-91.170025,41.007416,MEDIAPOLIS
5322,3,773,78532.37,1,2,2,122,0,5322,2022-11-01,AVOCA FOOD LAND,A,212 WEST WOOD ST.,IA,51521,-95.337677,41.487429,AVOCA
5826,12,378,58545.15,4,3,2,432,0,5826,2022-11-01,CASEY'S GENERAL STORE #2595 / KEOKUK,A,326 MAIN ST,IA,52632,-91.38238,40.394861,KEOKUK
3942,6,1675,278742.66,3,1,1,311,0,3942,2022-11-01,TWIN TOWN LIQUOR,A,104 HIGHWAY 30 WEST,IA,52342,-92.579446,41.985985,TOLEDO
10017,26,142,18576.29,4,4,4,444,0,10017,2022-11-01,KWIK STAR #1119 / EMMETSBURG,A,1303 MAIN ST,IA,50536,-94.668298,43.111971,EMMETSBURG
6039,13,266,38934.66,4,3,3,433,0,6039,2022-11-01,CASEY'S GENERAL STORE #2879 / WATERLOO,A,3260 UNIVERSITY AVE,IA,50701,-92.388614,42.501032,WATERLOO
2852,39,114,18357.84,4,4,4,444,0,2852,2022-11-01,CVS PHARMACY #10329 / MERLE HAY,A,2303 MERLE HAY RD,IA,50310,-93.697742,41.615221,DES MOINES
6297,17,113,16576.2,4,4,4,444,0,6297,2022-11-01,JET STOP BURLINGTON NORTH / BURLINGTON,A,2760 MT PLEASANT ST.,IA,52601,-91.14022,40.825832,BURLINGTON
5466,3,1445,197907.27,1,1,1,111,0,5466,2022-11-01,SOUTHSIDE TOBACCO & LIQUOR,A,2424 SW 9TH ST #1,IA,50315,-93.624612,41.563906,DES MOINES
5003,5,1470,269527.71,2,1,1,211,0,5003,2022-11-01,FAMOUS LIQUORS,A,2604 W LOCUST ST,IA,52804,-90.615543,41.538186,DAVENPORT
4387,12,413,40446.33,4,3,3,433,0,4387,2022-11-01,KUM & GO #117 / SPIRIT LAKE,A,300 18TH ST,IA,51360,-95.094324,43.422645,SPIRIT LAKE
4527,10,232,19123.94,3,4,4,344,0,4527,2022-11-01,CASEY'S GENERAL STORE #30 / GILMORE CITY,A,105 SE FIRST ST,IA,50541,-94.44175,42.732227,GILMORE CITY
2707,0,357,28671.97,1,3,4,134,0,2707,2022-11-01,HY-VEE FAST AND FRESH - URBANDALE,A,9915 DOUGLAS AVE,IA,50322,-93.755543,41.629451,URBANDALE
6063,11,267,40226.49,3,3,3,333,0,6063,2022-11-01,CASEY'S GENERAL STORE #2406 / PLEASANT HILL,A,1125 N HICKORY BLVD,IA,50327,-93.517037,41.600074,PLEASANT HILL
2849,234,61,10725.12,4,4,4,444,1,2849,2022-11-01,CVS PHARMACY #10162 / DES MOINES,A,3151 SE 14TH ST,IA,50320,-93.596776,41.55707,DES MOINES
5504,6,1187,110842.36,3,2,2,322,0,5504,2022-11-01,NEIGHBORHOOD MART,A,2102 LAFAYETTE ST,IA,50703,-92.313923,42.489893,WATERLOO
5916,3,8232,4650808.79,1,1,1,111,3,5916,2022-11-01,ANOTHER ROUND / DEWITT,A,622 S 6TH AVE,IA,52742,-90.539056,41.80989,DEWITT
5185,6,753,43221.9,3,2,3,323,0,5185,2022-11-01,KUM & GO #521  /  CORALVILLE,A,205 2ND ST,IA,52241,-91.567979,41.669786,CORALVILLE
4496,4,749,47936.64,2,2,3,223,0,4496,2022-11-01,B P ON 1ST,A,"2824, 1ST AVE NE",IA,52402,-91.634838,42.005867,CEDAR RAPIDS
5097,4,884,183209.63,2,2,1,221,0,5097,2022-11-01,FAREWAY STORES #151 / CEDAR RAPIDS,A,3717 1ST AVE SE,IA,52403,-91.634507,42.016901,CEDAR RAPIDS
5539,18,476,52683.03,4,3,3,433,0,5539,2022-11-01,CASEY'S GENERAL STORE #1901 / DES MOINES,A,2541 NW 66TH AVE,IA,50313,-93.652641,41.680392,DES MOINES
4737,133,22,4275.54,4,4,4,444,2,4737,2022-11-01,WALGREENS #11330 / STORM LAKE,A,800 LAKE AVE,IA,50588,-95.200778,42.647103,STORM LAKE
6298,17,83,11777.76,4,4,4,444,0,6298,2022-11-01,BP TO GO #6 / MARION,A,1010 EAST POST ROAD,IA,52302,-91.598281,42.020154,MARION
2651,4,7327,953132.02,2,1,1,211,3,2651,2022-11-01,HY-VEE / WAVERLY,A,1311 4 STREET SW,IA,50677,-92.475403,42.712263,WAVERLY
5157,3,659,101873.25,1,2,2,122,0,5157,2022-11-01,KIMMES MANSON COUNTRY STORE #10,A,208 MAIN ST,IA,50563,-94.534532,42.517855,MANSON
2515,4,8435,1459037.43,2,1,1,211,3,2515,2022-11-01,HY-VEE FOOD STORE #1 / MASON CITY,A,2400 4TH ST SW,IA,50401,-93.235588,43.148451,MASON CITY
5993,19,281,37555.32,4,3,3,433,0,5993,2022-11-01,CASEY'S GENERAL STORE #3396 / SIGOURNEY,A,100 E JACKSON ST,IA,52591,-92.204704,41.336878,SIGOURNEY
4795,4,487,80298.08,2,3,2,232,0,4795,2022-11-01,WALGREENS #00359 / DES MOINES,A,2545 E EUCLID AVE,IA,50317,-93.568819,41.627703,DES MOINES
10064,10,24,2496.75,3,4,4,344,0,10064,2022-11-01,BEER CITY,A,58231 190TH STREET,IA,51561,-95.82302,41.04165,PACIFIC JUNCTION
5897,123,554,98988.01,4,3,2,432,2,5897,2022-11-01,TOBACCO HUT / URBANDALE,I,6535  DOUGLAS AVE,IA,50322,-93.706995,41.629398,URBANDALE
3845,31,142,22031.01,4,4,4,444,0,3845,2022-11-01,OTHO CONVENIENCE AND FOOD,A,210 NORTH HWY,IA,50569,-94.150427,42.422303,OTHO
4688,21,216,27474.03,4,4,4,444,0,4688,2022-11-01,WALGREENS #10770 / CARROLL,A,105 E 6TH ST,IA,51401,-94.866773,42.065531,CARROLL
5641,0,215,24122.68,1,4,4,144,0,5641,2022-11-01,CASEY'S GENERAL STORE #1729 / ARLINGTON,A,400 PARRIOTT ST,IA,50604,-92.875014,42.584014,APLINGTON
4849,10,231,131240.82,3,4,2,342,0,4849,2022-11-01,C FRESH MARKET,A,801 UNIVERSITY AVE,IA,50314,-93.628156,41.600828,DES MOINES
4501,12,475,51879.4,4,3,3,433,0,4501,2022-11-01,KUM & GO #134 / FAIRFIELD,A,1601 W BURLINGTON AVE,IA,52556,-91.981752,41.006447,FAIRFIELD
6276,48,265,31374.7,4,3,3,433,2,6276,2022-11-01,KWIK STAR #1160 / LE MARS,A,321 5TH AVE SW,IA,51031,-96.173752,42.788772,LE MARS
4695,25,190,22192.72,4,4,4,444,0,4695,2022-11-01,WALGREENS #09791 / ALTOONA,A,101 8TH ST SE,IA,50009,-93.464184,41.644039,ALTOONA
5274,257,141,16460.82,4,4,4,444,1,5274,2022-11-01,FCA KINGSLEY C-STORE,I,101 MAIN ST,IA,51028,-95.967322,42.587074,KINGSLEY
2620,5,5770,833480.8,2,1,1,211,3,2620,2022-11-01,HY-VEE / WINDSOR HEIGHTS,A,7101 UNIVERSITY AVE,IA,50311,-93.715328,41.600375,WINDSOR HEIGHTS
4629,3,863,84674.35,1,2,2,122,0,4629,2022-11-01,KWIK SHOP #541 / GLENWOOD,A,309 N LOCUST ST,IA,51534,-95.744909,41.050184,GLENWOOD
5131,3,1511,194099.57,1,1,1,111,0,5131,2022-11-01,OASIS,A,"1401, BUCHANAN ST",IA,50316,-93.59934,41.598784,DES MOINES
3477,4,1709,1692093.16,2,1,1,211,0,3477,2022-11-01,SAM'S CLUB 6472 / COUNCIL BLUFFS,A,3221 MANAWA CENTRE DR,IA,51501,-95.847312,41.225402,COUNCIL BLUFFS
4069,3,1141,222724.74,1,2,1,121,0,4069,2022-11-01,FAREWAY STORES #648 / OTTUMWA,A,1325 ALBIA RD,IA,52501,-92.440371,41.009324,OTTUMWA
6265,3,695,50374.91,1,2,3,123,0,6265,2022-11-01,KC STORE / STRATFORD,A,810 IA-175,IA,50249,-93.927354,42.267776,STRATFORD
4529,5,415,42043.5,2,3,3,233,0,4529,2022-11-01,CASEY'S GENERAL STORE #3262 / BUFFALO,A,101 1ST ST NE,IA,50424,-93.945376,43.386419,BUFFALO CENTER
4800,38,91,19692.42,4,4,4,444,0,4800,2022-11-01,WALGREENS #07968 / DES MOINES,A,6200 SE 14TH ST,IA,50320,-93.596871,41.528203,DES MOINES
5363,4,717,55928.79,2,2,3,223,0,5363,2022-11-01,CASEY'S GENERAL STORE # 2253/ CLIVE,A,2070 NW 100TH ST,IA,50325,-93.755737,41.612089,CLIVE
5887,4,597,61204.51,2,2,2,222,0,5887,2022-11-01,CASEY'S GENERAL STORE #2392 / JOHNSTON,A,5340 NW BEAVER DR,IA,50131,-93.684686,41.657688,JOHNSTON
5270,4,599,73589.88,2,2,2,222,0,5270,2022-11-01,CASEY'S GENERAL STORE # 2783/ URBAND,A,4901 86TH ST,IA,50322,-93.736378,41.649717,URBANDALE
2698,21,140,13343.54,4,4,4,444,0,2698,2022-11-01,HY-VEE GAS #4 - WDM,A,665 SOUTH 51ST STREET,IA,50265,-93.772745,41.559761,WEST DES MOINES
5379,5,91,11215.23,2,4,4,244,0,5379,2022-11-01,YESWAY STORE # 1036/ KANAWHA,A,102 NORTH MAIN STREET,IA,50447,-93.793182,42.934461,KANAWHA
6115,5,233,31018.74,2,4,4,244,0,6115,2022-11-01,CASEY'S #3920 / MOUNT PLEASANT,A,2105 E WASHINGTON ST,IA,52641,-91.523965,40.960821,MOUNT PLEASANT
5390,6,629,55815.94,3,2,3,323,0,5390,2022-11-01,PG MINI MART,A,800 HAMILTON BLVD.,IA,51104,-96.417377,42.504387,SIOUX CITY
5864,3,276,44772.41,1,3,3,133,0,5864,2022-11-01,CASEY'S GENERAL STORE #2803 / VILLISCA,A,309 N U AVE,IA,50864,-94.985437,40.934673,VILLISCA
2655,3,1776,162214.1,1,1,1,111,0,2655,2022-11-01,HY-VEE FOOD STORE / CLARINDA,A,1200 S 16TH ST,IA,51632,-95.037849,40.726808,CLARINDA
4057,3,2404,294225.94,1,1,1,111,0,4057,2022-11-01,TEQUILA'S LIQUOR STORE,A,1434 DES MOINES ST STE 5,IA,50316,-93.597365,41.594647,DES MOINES
5292,3,903,57797.4,1,2,2,122,0,5292,2022-11-01,JOHN'S QWIK STOP,A,814 C AVE,IA,52349,-92.027865,42.163119,VINTON
5269,73,38,6581.16,4,4,4,444,2,5269,2022-11-01,LEFTY'S CONVENIENCE STORE INC,A,105 S MAIN AVE,IA,52202,-91.618537,42.148,ALBURNETT
4566,0,1720,62801.52,1,1,2,112,0,4566,2022-11-01,KUM & GO #508 / CEDAR RAPIDS,A,30 FOUR OAKS DR SW,IA,52404,-91.658073,41.923446,CEDAR RAPIDS
6301,19,83,12728.2,4,4,4,444,0,6301,2022-11-01,JET STOP BONAPARTE / BONAPARTE,A,202 WASHINGTON STREET,IA,52620,-91.801676,40.699004,BONAPARTE
2704,6,916,159017.68,3,2,1,321,0,2704,2022-11-01,HY-VEE OELWEIN DOLLAR FRESH,A,1345 S FREDERICK AVE,IA,50662,-91.913615,42.6594,OELWEIN
3611,6,649,85602.3,3,2,2,322,0,3611,2022-11-01,LOGAN SUPER FOODS,A,403 E 6TH,IA,51546,-95.786074,41.644107,LOGAN
5035,32,261,47118.11,4,4,3,443,0,5035,2022-11-01,CASEY'S GENERAL STORE #3205 / COUNCI,A,19900 VIRGINIA HILLS RD,IA,51503,-95.805658,41.232109,COUNCIL BLUFFS
2535,6,2547,557750.26,3,1,1,311,0,2535,2022-11-01,HY-VEE FOOD STORE #1 / WDM,A,1700 VALLEY WEST DR.,IA,50266,-93.75351,41.59768,WEST DES MOINES
6205,5,1506,137778.56,2,1,2,212,0,6205,2022-11-01,MEGA SAVER / COUNCIL BLUFFS,A,3607 9TH AVENUE,IA,51501,-95.905062,41.253699,COUNCIL BLUFFS
6270,49,122,17592.42,4,4,4,444,2,6270,2022-11-01,SUNDSTOP / OLIN,A,400 JACKSON STREET,IA,52320,-91.141922,41.998117,OLIN
5127,4,2158,315014.91,2,1,1,211,0,5127,2022-11-01,PRICE CHOPPER  /  INGERSOLL,A,3425 INGERSOLL AVE,IA,50312,-93.663331,41.586313,DES MOINES
