City,Category Name,Avg Growth Rate
FREDERICKSBURG,IMPORTED SCHNAPPS,-0.18317166811151223
WESLEY,IMPORTED VODKAS,-0.18373023534169308
STORM LAKE,IMPORTED VODKAS,-0.18407086446943044
MAYNARD,AMERICAN FLAVORED VODKA,-0.18411926382851945
MANNING,COCKTAILS/RTD,-0.18520538028456116
CENTRAL CITY,AMERICAN DRY GINS,-0.18570645300745567
MORAVIA,SINGLE BARREL BOURBON WHISKIES,-0.1859582542694497
IDA GROVE,FLAVORED GIN,-0.1861228445606127
DALLAS CENTER,AMERICAN BRANDIES,-0.18629141436856
GOWRIE,TENNESSEE WHISKIES,-0.18645240210602912
GRANGER,IMPORTED BRANDIES,-0.18688245017242805
REMSEN,SCOTCH WHISKIES,-0.18736376912604935
STRATFORD,GOLD RUM,-0.18736679393907152
DOWS,IMPORTED CORDIALS & LIQUEUR,-0.18752500218179413
ESSEX,STRAIGHT BOURBON WHISKIES,-0.18753464364789105
ALBIA,WHITE RUM,-0.18769653128640043
LAURENS,AMERICAN FLAVORED VODKA,-0.18832695008019204
FREDERICKSBURG,MIXTO TEQUILA,-0.1883550122465295
HAWARDEN,WHITE RUM,-0.188470940114687
EARLING,IOWA SPIRITS MANUFACTURERS,-0.18872549692447127
HOLY CROSS,AMERICAN BRANDIES,-0.1889546604156287
WALFORD,SINGLE BARREL BOURBON WHISKIES,-0.18898550724637678
COLFAX,NEUTRAL GRAIN SPIRITS,-0.1892360425936703
GEORGE,NEUTRAL GRAIN SPIRITS FLAVORED,-0.18934306656195712
PRIMGHAR,COCKTAILS/RTD,-0.1894166932419438
STANWOOD,AMERICAN FLAVORED VODKA,-0.19
WEST POINT,STRAIGHT RYE WHISKIES,-0.19130806638700323
GRUNDY CENTER,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.1914261841883703
HARLAN,SPECIAL ORDER ITEMS,-0.19144457766865067
COON RAPIDS,WHITE RUM,-0.1916739443813361
FREDERICKSBURG,STRAIGHT RYE WHISKIES,-0.1920094811384477
TABOR,AMERICAN DRY GINS,-0.19224845995893225
PANORA,STRAIGHT RYE WHISKIES,-0.19244810468649476
BAXTER,AMERICAN BRANDIES,-0.19261702206166528
GRANGER,AMERICAN DRY GINS,-0.19276590581366468
MANSON,AMERICAN FLAVORED VODKA,-0.19307882336510943
STATE CENTER,TRIPLE SEC,-0.19348659423144218
OXFORD,WHITE RUM,-0.19360871227406284
FREDERICKSBURG,BLENDED WHISKIES,-0.19375426501282747
MISSOURI VALLEY,SCOTCH WHISKIES,-0.19411182186986095
DUNLAP,IOWA SPIRITS MANUFACTURERS,-0.19427877324914125
WEST BURLINGTON,IMPORTED CORDIALS & LIQUEURS,-0.19444444444444445
SOLON,IMPORTED VODKAS,-0.19465072491078375
ALDEN,IOWA SPIRITS MANUFACTURERS,-0.1948209099709584
WEST BEND,SPECIAL ORDER ITEMS,-0.19496855345911954
TOLEDO,MEZCAL,-0.19500102228583116
BEVINGTON,WHITE RUM,-0.19542702853572758
WALKER,WHITE RUM,-0.19562790783253745
WELLMAN,BOTTLED IN BOND BOURBON,-0.1957966974051041
WEST BEND,IMPORTED FLAVORED VODKA,-0.19599667980854207
NEW VIRGINIA,FLAVORED RUM,-0.19614536906672642
STORY CITY,CREAM LIQUEURS,-0.196246057551936
MARENGO,AMERICAN SLOE GINS,-0.19677650825191803
TOLEDO,SINGLE MALT SCOTCH,-0.196896394842394
STRATFORD,AMERICAN BRANDIES,-0.1970026144977719
WESLEY,AMERICAN BRANDIES,-0.19709040759344654
ESTHERVILLE,GOLD RUM,-0.19727205601750475
DENVER,AMERICAN BRANDIES,-0.1976299800996463
GREENE,SCOTCH WHISKIES,-0.19822012259573915
TRIPOLI,IMPORTED SCHNAPPS,-0.19841245132567809
KANAWHA,IMPORTED CORDIALS & LIQUEUR,-0.19862719862719871
GILBERTVILLE,BLENDED WHISKIES,-0.19870246771111758
ELDORA,SINGLE MALT SCOTCH,-0.1989162852954803
ELDON,MIXTO TEQUILA,-0.19893922713399376
EXIRA,STRAIGHT BOURBON WHISKIES,-0.19905749241809192
WAUKON,SPECIAL ORDER ITEMS,-0.19920318725099603
GILMORE CITY,FLAVORED RUM,-0.1992353852109948
APLINGTON,FLAVORED RUM,-0.19943326863994668
LAMONT,100% AGAVE TEQUILA,-0.2
CENTERVILLE,MEZCAL,-0.2
ARNOLD'S PARK,TRIPLE SEC,-0.2
ALBURNETT,AMERICAN DRY GINS,-0.2
WEST POINT,BOTTLED IN BOND BOURBON,-0.2
POMEROY,IMPORTED SCHNAPPS,-0.20036934441366575
SIOUX CENTER,CORN WHISKIES,-0.20039682539682538
LOGAN,IMPORTED SCHNAPPS,-0.20156594859666485
LENOX,WHITE RUM,-0.20169157089883583
GARWIN,MIXTO TEQUILA,-0.2018553166081556
ONAWA,IMPORTED FLAVORED VODKA,-0.20187712030710891
MIDDLETOWN,MIXTO TEQUILA,-0.2021561251532004
LEON,IMPORTED CORDIALS & LIQUEUR,-0.2032217139752653
HARTLEY,TRIPLE SEC,-0.20353421956116277
CARTER LAKE,SPICED RUM,-0.20379383772797555
FAIRBANK,IOWA SPIRITS MANUFACTURERS,-0.2039435166857174
MERRILL,IMPORTED VODKAS,-0.20407837944393026
STATE CENTER,COFFEE LIQUEURS,-0.20442334629031647
ARLINGTON,AMERICAN DRY GINS,-0.20448064853178652
WHITTEMORE,BLENDED WHISKIES,-0.20476711975777873
DUNLAP,IMPORTED CORDIALS & LIQUEURS,-0.2051282051282051
AMANA,COFFEE LIQUEURS,-0.2051335651919967
CHEROKEE,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.2051549075795469
MINDEN,AMERICAN SCHNAPPS,-0.20533890464993423
KEOSAUQUA,IMPORTED CORDIALS & LIQUEUR,-0.20581604605835654
MAXWELL,STRAIGHT RYE WHISKIES,-0.20633750921149596
FOREST CITY,GOLD RUM,-0.20638557089547294
LE CLAIRE,BOTTLED IN BOND BOURBON,-0.20654958372333615
FAYETTE,WHITE RUM,-0.20667639611973
LIVERMORE,AMERICAN FLAVORED VODKA,-0.2075154787485164
LAKE MILLS,SCOTCH WHISKIES,-0.20783329939478037
MARENGO,WHITE RUM,-0.20824798050672766
SIGOURNEY,AMERICAN SLOE GINS,-0.20833333333333334
HARTLEY,SINGLE MALT SCOTCH,-0.20833333333333334
PALO,COFFEE LIQUEURS,-0.20842498900131984
HUMBOLDT,GOLD RUM,-0.20862305159064884
CARLISLE,COFFEE LIQUEURS,-0.2088276537885921
CENTRAL CITY,NEUTRAL GRAIN SPIRITS,-0.20932539682539683
VICTOR,AMERICAN BRANDIES,-0.20939104504967332
AMANA,AMERICAN FLAVORED VODKA,-0.20940856638222094
WOODBINE,AGED DARK RUM,-0.20956577755125153
STRAWBERRY POINT,AMERICAN SCHNAPPS,-0.20977549701550915
GARNER,GOLD RUM,-0.2098426459096215
NORA SPRINGS,AMERICAN DRY GINS,-0.20999270249177315
ESSEX,SCOTCH WHISKIES,-0.21000658327847269
DONNELLSON,AMERICAN DRY GINS,-0.21038765525028227
CALMAR,IOWA SPIRITS MANUFACTURERS,-0.2109452603645713
WOODWARD,COFFEE LIQUEURS,-0.2111111111111111
ELY,TENNESSEE WHISKIES,-0.21176461704253266
WEBSTER CITY,GOLD RUM,-0.21221979578649128
ALBERT CITY,NEUTRAL GRAIN SPIRITS FLAVORED,-0.21268108335082925
DELHI,AMERICAN DRY GINS,-0.21279945242984255
LIME SPRINGS,STRAIGHT BOURBON WHISKIES,-0.21346801346801345
LIME SPRINGS,WHITE RUM,-0.21383248730964466
GUTHRIE CENTER,IMPORTED FLAVORED VODKA,-0.2138920821323614
CASCADE,WHITE RUM,-0.21457784412926104
ESSEX,100% AGAVE TEQUILA,-0.21479666802020192
LAKE MILLS,AMERICAN SCHNAPPS,-0.2150505974641964
FAYETTE,SINGLE MALT SCOTCH,-0.21563888183408877
WALL LAKE,MIXTO TEQUILA,-0.21617577798689203
BELMOND,COFFEE LIQUEURS,-0.21655520145267818
CALMAR,AMERICAN VODKAS,-0.216930170570164
ARMSTRONG,100% AGAVE TEQUILA,-0.21778078925493283
WALL LAKE,WHITE RUM,-0.21779414123418991
DYSART,IMPORTED CORDIALS & LIQUEUR,-0.2180339985218035
SAC CITY,IMPORTED CORDIALS & LIQUEURS,-0.21814671814671818
GARWIN,NEUTRAL GRAIN SPIRITS FLAVORED,-0.21825396825396826
SUTHERLAND,IMPORTED DRY GINS,-0.21835250715597235
POCAHONTAS,TRIPLE SEC,-0.21842481828296167
ATLANTIC,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.21857795290636853
ARNOLDS PARK,AMERICAN DISTILLED SPIRIT SPECIALTY,-0.21899743712479308
MARTENSDALE,WHITE RUM,-0.21913822592085594
ANITA,WHITE RUM,-0.21991761514830901
ACKLEY,AMERICAN SCHNAPPS,-0.22003385564657796
FAIRBANK,CREAM LIQUEURS,-0.22100687430691093
RED OAK,IMPORTED CORDIALS & LIQUEURS,-0.2210826210826211
WINTHROP,SCOTCH WHISKIES,-0.22112448208124927
MANNING,IOWA SPIRITS MANUFACTURERS,-0.22139950934605448
DOWS,SPICED RUM,-0.22175500351486818
TRAER,WHITE RUM,-0.2219800059747569
CLERMONT,IMPORTED DRY GINS,-0.22222222222222213
DALLAS CENTER,IMPORTED SCHNAPPS,-0.2222222222222222
ELKADER,AMERICAN DISTILLED SPIRIT SPECIALTY,-0.22222222222222224
GREENFIELD,AMERICAN CORDIALS & LIQUEUR,-0.22305516472043907
RAYMOND,NEUTRAL GRAIN SPIRITS,-0.223253361926462
CLARKSVILLE,AMERICAN DRY GINS,-0.22339623871451386
MANSON,WHITE RUM,-0.22449437782143664
POCAHONTAS,AMERICAN BRANDIES,-0.22486493677187913
BUFFALO CENTER,AMERICAN DRY GINS,-0.22501586162091133
GARNER,IRISH WHISKIES,-0.22531355068542996
OAKLAND,IMPORTED VODKAS,-0.2260865420944007
LA PORTE CITY,SCOTCH WHISKIES,-0.2261397432812792
STATE CENTER,AMERICAN SCHNAPPS,-0.22645861218392505
KANAWHA,CANADIAN WHISKIES,-0.22651595432558666
WALKER,AMERICAN BRANDIES,-0.22694094226940945
WINTHROP,NEUTRAL GRAIN SPIRITS,-0.22737372789456123
GARNER,AMERICAN BRANDIES,-0.22741924577126157
DECORAH,FLAVORED GIN,-0.2280254777070064
MAXWELL,100% AGAVE TEQUILA,-0.22803030303030303
GRANGER,STRAIGHT RYE WHISKIES,-0.22816875460574798
WELLSBURG,AMERICAN SCHNAPPS,-0.22824085485739623
WESLEY,SCOTCH WHISKIES,-0.22916247089849326
STORY CITY,AMERICAN DRY GINS,-0.22929520144305646
LAMONI,SINGLE MALT SCOTCH,-0.22969101925309823
DUNLAP,SCOTCH WHISKIES,-0.22980578832552281
SWEA CITY,IMPORTED VODKAS,-0.23079133620239936
STATE CENTER,AMERICAN FLAVORED VODKA,-0.23083004581361624
NORTH ENGLISH,AMERICAN DRY GINS,-0.23100983020554064
MONTEZUMA,AMERICAN BRANDIES,-0.23142775673072746
FARMINGTON,AMERICAN SCHNAPPS,-0.2318444775763698
PACIFIC JUNCTION,AGED DARK RUM,-0.23263888888888892
WEST UNION,IMPORTED CORDIALS & LIQUEURS,-0.2333333333333333
GRUNDY CENTER,AGED DARK RUM,-0.23358390090811965
HOLY CROSS,100% AGAVE TEQUILA,-0.23384485904197755
MONTICELLO,AMERICAN BRANDIES,-0.2342173808620092
ARNOLDS PARK,SPECIAL ORDER ITEMS,-0.2345069115436003
LECLAIRE,AMERICAN SCHNAPPS,-0.23455340301712854
SIGOURNEY,MEZCAL,-0.2346072186836518
ROLFE,FLAVORED RUM,-0.23469604415339884
MANNING,TRIPLE SEC,-0.2353001399012035
COON RAPIDS,AMERICAN BRANDIES,-0.2355013852335698
BONDURANT,COFFEE LIQUEURS,-0.2357701346426004
DELAWARE,AMERICAN SCHNAPPS,-0.23622520549421178
FONTANELLE,BLENDED WHISKIES,-0.23678566923173963
ANTHON,CREAM LIQUEURS,-0.236921787040364
ANITA,GOLD RUM,-0.23756680123562468
SANBORN,IMPORTED BRANDIES,-0.23764928823096762
LAURENS,IMPORTED VODKAS,-0.2377413448814593
FORT ATKINSON,NEUTRAL GRAIN SPIRITS,-0.23787559859082527
FORT ATKINSON,WHITE RUM,-0.23833939187024475
WASHBURN,COCKTAILS/RTD,-0.23859348993193683
RUDD,IMPORTED CORDIALS & LIQUEUR,-0.23902569593147752
FAIRBANK,IMPORTED CORDIALS & LIQUEURS,-0.2391941391941391
MIDDLETOWN,BLENDED WHISKIES,-0.23938303739928601
MEDIAPOLIS,COFFEE LIQUEURS,-0.23942180664684223
DONNELLSON,IMPORTED SCHNAPPS,-0.2399773825801419
ESTHERVILLE,IMPORTED BRANDIES,-0.24010738344535731
SOLON,AMERICAN SCHNAPPS,-0.24018221906605505
ALDEN,COCKTAILS/RTD,-0.24060564648596064
SHUEYVILLE,TRIPLE SEC,-0.24069678741987852
WALFORD,WHITE RUM,-0.24089376585866443
STANTON,WHITE RUM,-0.24161819488922287
HILLS,IMPORTED SCHNAPPS,-0.2419711438973295
KANAWHA,AMERICAN CORDIALS & LIQUEUR,-0.24212809917355368
WEST UNION,IMPORTED VODKAS,-0.24243913900045344
EAGLE GROVE,SCOTCH WHISKIES,-0.24244331131047278
MAXWELL,AMERICAN DRY GINS,-0.24275606469002692
HOLSTEIN,AGED DARK RUM,-0.24299982165150705
RAYMOND,AMERICAN FLAVORED VODKA,-0.24404473208061375
SHELLSBURG,SCOTCH WHISKIES,-0.24411584413411883
GRAND JUNCTION,IMPORTED VODKAS,-0.2450353229080315
CONRAD,AMERICAN BRANDIES,-0.24526576928267918
SCHLESWIG,IMPORTED VODKAS,-0.24535144747966528
ALLISON,TRIPLE SEC,-0.24537037037037038
WILLIAMSBURG,FLAVORED GIN,-0.24553571428571427
MONTEZUMA,GOLD RUM,-0.2461018349661894
MURRAY,IMPORTED CORDIALS & LIQUEUR,-0.24798610014215766
HAMPTON,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.24824980227891852
SIBLEY,NEUTRAL GRAIN SPIRITS,-0.24829367643818923
CENTER POINT,AMERICAN BRANDIES,-0.24833375327027132
WEST UNION,IMPORTED FLAVORED VODKA,-0.24839453006950754
WHITTEMORE,WHITE RUM,-0.2487856709168184
LONE TREE,CREAM LIQUEURS,-0.24893006168533674
SCRANTON,IMPORTED CORDIALS & LIQUEUR,-0.24950011361054303
ALLERTON,IMPORTED VODKAS,-0.24974991663887958
NORTH ENGLISH,FLAVORED GIN,-0.24999999999999994
RAYMOND,TRIPLE SEC,-0.24999999999999994
SAGEVILLE,100% AGAVE TEQUILA,-0.25
VILLISCA,NEUTRAL GRAIN SPIRITS,-0.25
STRAWBERRY POINT,SINGLE MALT SCOTCH,-0.25
PARKERSBURG,TRIPLE SEC,-0.25
CLARINDA,MEZCAL,-0.25
WALKER,AMERICAN DRY GINS,-0.25
CAMANCHE,TRIPLE SEC,-0.25
SHEFFIELD,IRISH WHISKIES,-0.25
CHARLES CITY,AMERICAN SLOE GINS,-0.25
CORNING,IMPORTED CORDIALS & LIQUEURS,-0.25
SHELDON,IMPORTED CORDIALS & LIQUEURS,-0.25
FREMONT,COCKTAILS/RTD,-0.25
SLATER,100% AGAVE TEQUILA,-0.25
LAKE CITY,NEUTRAL GRAIN SPIRITS,-0.25
MAQUOKETA,IMPORTED CORDIALS & LIQUEURS,-0.25
MINDEN,SCOTCH WHISKIES,-0.25
JOHNSTON,AMERICAN SLOE GINS,-0.25000000000000006
LA PORTE CITY,IRISH WHISKIES,-0.25015039932274286
PACIFIC JUNCTION,IMPORTED CORDIALS & LIQUEURS,-0.2516694033935413
ESTHERVILLE,IMPORTED FLAVORED VODKA,-0.25209815725660945
MADRID,FLAVORED GIN,-0.2521367521367521
GLADBROOK,100% AGAVE TEQUILA,-0.25276126285575495
WEST UNION,STRAIGHT RYE WHISKIES,-0.2528373145187066
ARNOLD'S PARK,GOLD RUM,-0.253141860272138
LAMONT,BLENDED WHISKIES,-0.2537904411763305
CLARENCE,AMERICAN FLAVORED VODKA,-0.25427211114330794
ADAIR,IRISH WHISKIES,-0.2544085460156472
LECLAIRE,IMPORTED FLAVORED VODKA,-0.25452328136334484
CLIVE,AMERICAN DRY GINS,-0.25475813204704556
CUMMING,STRAIGHT RYE WHISKIES,-0.25535714285714284
HUDSON,IOWA SPIRITS MANUFACTURERS,-0.2554177602361444
EVANSDALE,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.256068376068376
ARNOLD'S PARK,WHISKEY LIQUEUR,-0.25627217726027474
ONAWA,AMERICAN DRY GINS,-0.25670313396134165
PALO,AMERICAN BRANDIES,-0.2569105693718144
LAKE MILLS,IMPORTED DRY GINS,-0.2569228532690775
DUBUQUE,IMPORTED CORDIALS & LIQUEURS,-0.258094462172132
MORAVIA,STRAIGHT RYE WHISKIES,-0.25817513442335127
LA PORTE CITY,WHITE RUM,-0.2586287691915456
MAXWELL,AMERICAN FLAVORED VODKA,-0.2587839749671277
ROCKWELL,MIXTO TEQUILA,-0.259061159431956
CASCADE,IMPORTED VODKAS,-0.2597116153357579
CARTER LAKE,IOWA SPIRITS MANUFACTURERS,-0.2597586941092974
COLO,COCKTAILS/RTD,-0.25982552237000767
ST LUCAS,SCOTCH WHISKIES,-0.2599965073519732
ROCKWELL,WHITE RUM,-0.2601738082657365
WAUKEE,IMPORTED FLAVORED VODKA,-0.2604798535479756
KELLOGG,NEUTRAL GRAIN SPIRITS FLAVORED,-0.2608695652173913
CASCADE,IMPORTED CORDIALS & LIQUEUR,-0.2618565835434258
RUNNELLS,IMPORTED BRANDIES,-0.26223032667600643
SERGEANT BLUFF,FLAVORED GIN,-0.26302044838630206
LAWLER,SCOTCH WHISKIES,-0.26305622078036234
SLOAN,IMPORTED VODKAS,-0.2632734955693418
WAUKON,SINGLE MALT SCOTCH,-0.2636226337864341
CLARION,COCKTAILS/RTD,-0.2636644522514111
ELK RUN HEIGHTS,AMERICAN SCHNAPPS,-0.2640015371854964
WASHBURN,TENNESSEE WHISKIES,-0.26448823572198205
SHELLSBURG,AMERICAN DRY GINS,-0.26477646632660834
WINTHROP,MIXTO TEQUILA,-0.2651709934325835
GOLDFIELD,COCKTAILS/RTD,-0.2665734265734266
GRINNELL,IMPORTED CORDIALS & LIQUEURS,-0.26666666666666666
ACKLEY,NEUTRAL GRAIN SPIRITS,-0.2666666666666667
FREDERICKSBURG,AMERICAN SCHNAPPS,-0.26684806297933045
SCRANTON,100% AGAVE TEQUILA,-0.26699051268016777
MAPLETON,SINGLE MALT SCOTCH,-0.26781209584232746
MONTEZUMA,FLAVORED GIN,-0.2680728857199446
ST ANSGAR,STRAIGHT RYE WHISKIES,-0.2682521401725498
BELLEVUE,IMPORTED BRANDIES,-0.26892171485203975
LECLAIRE,AMERICAN DRY GINS,-0.2690234392280031
ROCKWELL,AMERICAN FLAVORED VODKA,-0.27006098148184904
ARNOLD'S PARK,SPICED RUM,-0.2702956271782709
SPRINGVILLE,STRAIGHT RYE WHISKIES,-0.2706766917293233
CALMAR,IMPORTED VODKAS,-0.271294764978508
URBANA,IMPORTED VODKAS,-0.2713291400847006
BLAIRSTOWN,AMERICAN FLAVORED VODKA,-0.27155094495975285
HINTON,IRISH WHISKIES,-0.27194242053573003
MELCHER-DALLAS,IMPORTED CORDIALS & LIQUEURS,-0.2720797720797721
ARNOLD'S PARK,IMPORTED BRANDIES,-0.2728900028043372
AVOCA,NEUTRAL GRAIN SPIRITS,-0.27406269385706555
DANVILLE,MIXTO TEQUILA,-0.27423239012642986
DYSART,IMPORTED VODKAS,-0.27509602214399786
GLADBROOK,STRAIGHT RYE WHISKIES,-0.2754858212372531
LISBON,COFFEE LIQUEURS,-0.2757793789493876
ELMA,COCKTAILS/RTD,-0.2767645090284843
WHITTEMORE,FLAVORED RUM,-0.2769939533544486
MERRILL,AMERICAN DRY GINS,-0.2775948012227332
WOODBINE,IMPORTED CORDIALS & LIQUEURS,-0.27777777777777773
LA PORTE CITY,IMPORTED VODKAS,-0.2781260193995056
KELLOGG,TRIPLE SEC,-0.2788018433179723
SUMNER,TRIPLE SEC,-0.2788034403175393
COLUMBUS JUNCTION,AMERICAN BRANDIES,-0.2810317024452316
MITCHELLVILLE,IMPORTED FLAVORED VODKA,-0.2819025522041763
PACIFIC JUNCTION,BOTTLED IN BOND BOURBON,-0.28296634215057037
WAUKEE,IMPORTED CORDIALS & LIQUEURS,-0.283068783068783
LAURENS,IOWA SPIRITS MANUFACTURERS,-0.28323373017740333
MIDDLETOWN,IRISH WHISKIES,-0.2833571516583576
ROLFE,AMERICAN SCHNAPPS,-0.2837707537827048
RIVERSIDE,AMERICAN DRY GINS,-0.28577376805813426
MALVERN,BLENDED WHISKIES,-0.2858778131704577
SCHLESWIG,SPICED RUM,-0.28607518247394104
ROCK VALLEY,AMERICAN DRY GINS,-0.2864976995557733
ALLISON,IMPORTED VODKAS,-0.28651433637358
BALDWIN,IMPORTED SCHNAPPS,-0.28702520098559947
ONAWA,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.28708791208791207
NEW HAMPTON,GOLD RUM,-0.28856600847158614
INDIANOLA,AMERICAN SLOE GINS,-0.28888888888888886
COUNCIL BLUFFS,AMERICAN SLOE GINS,-0.28921322677370404
LECLAIRE,CANADIAN WHISKIES,-0.28951276286630806
PALO,AMERICAN FLAVORED VODKA,-0.2895721148968617
DELMAR,COCKTAILS/RTD,-0.28975332492217837
WALL LAKE,IMPORTED VODKAS,-0.28976302782407987
ESSEX,WHITE RUM,-0.2901396241705637
LA PORTE CITY,AMERICAN FLAVORED VODKA,-0.29051245554456095
AFTON,COCKTAILS/RTD,-0.2906801361348504
LECLAIRE,IMPORTED CORDIALS & LIQUEUR,-0.29087485979810934
DELAWARE,IMPORTED CORDIALS & LIQUEUR,-0.29088929359737214
LA PORTE CITY,COFFEE LIQUEURS,-0.29121906104527173
DONNELLSON,WHITE RUM,-0.29127875136911274
MOUNT VERNON,NEUTRAL GRAIN SPIRITS,-0.2915916692303205
DENVER,WHITE RUM,-0.29209679804619954
BRITT,AMERICAN SCHNAPPS,-0.29269586162106526
PRAIRIE CITY,IMPORTED CORDIALS & LIQUEUR,-0.2928042664968558
WEST BEND,WHITE RUM,-0.2928852344554469
WEST UNION,IMPORTED BRANDIES,-0.29402282581608347
LISBON,AMERICAN BRANDIES,-0.294501994100156
RUTHVEN,IOWA SPIRITS MANUFACTURERS,-0.2947248890265305
SCHLESWIG,IMPORTED FLAVORED VODKA,-0.29474525474525487
RUDD,IRISH WHISKIES,-0.29502279635258366
KEOKUK,CORN WHISKIES,-0.2950252726789041
FONTANELLE,IOWA SPIRITS MANUFACTURERS,-0.29625884732052576
HARTLEY,AMERICAN DRY GINS,-0.2964427458541042
KALONA,GOLD RUM,-0.29772880716944017
MARTELLE,STRAIGHT BOURBON WHISKIES,-0.29810853975511226
HARTLEY,IMPORTED DRY GINS,-0.2984008917574695
BROOKLYN,GOLD RUM,-0.2987753142445628
BLAIRSTOWN,CREAM LIQUEURS,-0.2992161035736454
DE SOTO,IMPORTED CORDIALS & LIQUEUR,-0.30119139435516945
KALONA,AMERICAN BRANDIES,-0.30168666413298667
SUTHERLAND,IMPORTED CORDIALS & LIQUEUR,-0.30219071840988176
SHELLSBURG,TRIPLE SEC,-0.30239910944789977
TRIPOLI,IOWA SPIRITS MANUFACTURERS,-0.3026227303295225
LECLAIRE,AMERICAN BRANDIES,-0.3028486439726213
FONDA,IMPORTED BRANDIES,-0.3030119264200526
MANLY,STRAIGHT RYE WHISKIES,-0.30422500614099734
SCHLESWIG,COFFEE LIQUEURS,-0.3044087970722031
FREDERICKSBURG,NEUTRAL GRAIN SPIRITS,-0.30537918871252206
HARPERS FERRY,AMERICAN DRY GINS,-0.3057291727032377
CALMAR,FLAVORED RUM,-0.3058161708070809
CAMANCHE,IMPORTED DRY GINS,-0.30622222222222223
APLINGTON,CREAM LIQUEURS,-0.30693766937669376
MILFORD,IMPORTED CORDIALS & LIQUEURS,-0.30706605222734257
MISSOURI VALLEY,AGED DARK RUM,-0.3071426680449278
MARTENSDALE,SCOTCH WHISKIES,-0.30726704743567484
ODEBOLT,CREAM LIQUEURS,-0.30805567271193607
LAURENS,AMERICAN DRY GINS,-0.30809210726794745
GREENE,IMPORTED VODKAS,-0.30853510002266843
WHAT CHEER,COCKTAILS/RTD,-0.30867728416784035
LIME SPRINGS,TENNESSEE WHISKIES,-0.30920485046012275
CENTERVILLE,SPECIAL ORDER ITEMS,-0.3095614035087719
LIVERMORE,IMPORTED VODKAS,-0.3115527741402075
NEOLA,AMERICAN DRY GINS,-0.31208620144092275
LAURENS,IMPORTED BRANDIES,-0.3130048439807495
PRIMGHAR,AMERICAN FLAVORED VODKA,-0.31383273022552804
BURLINGTON,SPECIAL ORDER ITEMS,-0.3138630918397223
BEDFORD,IMPORTED DRY GINS,-0.3151097409303449
ALBURNETT,TEMPORARY & SPECIALTY PACKAGES,-0.31548256575032724
LIME SPRINGS,SPICED RUM,-0.3156326198862097
ST CHARLES,AMERICAN SCHNAPPS,-0.3158850078492935
LOST NATION,100% AGAVE TEQUILA,-0.316177259345488
PRIMGHAR,AMERICAN BRANDIES,-0.31633772185324727
KEOTA,AMERICAN DRY GINS,-0.317157044432621
PLEASANT VALLEY,IMPORTED DRY GINS,-0.317207775160621
EARLHAM,IMPORTED FLAVORED VODKA,-0.3175754060324826
BLOOMFIELD,IMPORTED BRANDIES,-0.3176081109042003
FAYETTE,AMERICAN BRANDIES,-0.31861797723197977
LISBON,NEUTRAL GRAIN SPIRITS,-0.3190913370998117
TRIPOLI,FLAVORED RUM,-0.319341517468083
HAZLETON,AMERICAN FLAVORED VODKA,-0.3195023689387166
SCHLESWIG,AMERICAN DRY GINS,-0.32092739475289805
IDA GROVE,IMPORTED FLAVORED VODKA,-0.3212616836031285
CORYDON,IMPORTED VODKAS,-0.3214385555683452
ELDORA,GOLD RUM,-0.3218390804597701
CLARENCE,TEMPORARY & SPECIALTY PACKAGES,-0.32250518504058556
CENTRAL CITY,AGED DARK RUM,-0.3225230054498347
WEST BEND,NEUTRAL GRAIN SPIRITS FLAVORED,-0.3227764127764128
ROLFE,IMPORTED VODKAS,-0.32296180853326334
VAN HORNE,WHITE RUM,-0.324057674835356
RUTHVEN,IMPORTED VODKAS,-0.32415185783521805
WALL LAKE,AMERICAN DRY GINS,-0.3241912798874824
LOHRVILLE,100% AGAVE TEQUILA,-0.3247714465358796
DENVER,IMPORTED DRY GINS,-0.325768664731526
GRAETTINGER,AMERICAN DRY GINS,-0.32690556166727186
CAMANCHE,AMERICAN DRY GINS,-0.326975779695805
DOWS,CREAM LIQUEURS,-0.32707159256940105
GARWIN,MEZCAL,-0.3272283272283272
LISBON,AMERICAN SCHNAPPS,-0.3277372291324824
LAURENS,SCOTCH WHISKIES,-0.3278087560084822
ATKINS,BOTTLED IN BOND BOURBON,-0.32882882882882886
TOLEDO,AGED DARK RUM,-0.32917699918424287
MALVERN,AMERICAN SCHNAPPS,-0.3305870236869207
FARLEY,AMERICAN FLAVORED VODKA,-0.33089506374672145
DONNELLSON,100% AGAVE TEQUILA,-0.33098591549295775
SHENANDOAH,SINGLE MALT SCOTCH,-0.33202495689955147
ELDORA,IMPORTED DISTILLED SPIRIT SPECIALTY,-0.33333333333333326
HUDSON,AMERICAN SLOE GINS,-0.33333333333333326
GRAND MOUNDS,SINGLE BARREL BOURBON WHISKIES,-0.3333333333333333
WOODWARD,IMPORTED FLAVORED VODKA,-0.3333333333333333
LOST NATION,NEUTRAL GRAIN SPIRITS FLAVORED,-0.3333333333333333
DOON,GOLD RUM,-0.3333333333333333
